username,device,sequence,rep,circlePathDiamater,distanceFromPrevious,radius,id,ip,direction,hit,time,misses,timestamp
opherdonchin,trackpad,10,3,650,640.1250394579351,20,4.000281837790672,0.002980391773045589,1,true,1342.2000000029802,0,1779164687525
opherdonchin,trackpad,10,4,650,640.1250394579351,20,4.000281837790672,0.003119128138628204,1,true,1282.5,0,1779164688810
opherdonchin,trackpad,10,5,650,640.1250394579353,20,4.000281837790672,0.002508957499859331,1,true,1594.4000000059605,0,1779164690407
opherdonchin,trackpad,10,6,650,640.1250394579351,20,4.000281837790672,0.0037146270199354915,1,true,1076.9000000059605,0,1779164691486
opherdonchin,trackpad,10,7,650,640.1250394579351,20,4.000281837790672,0.003393808295393703,1,true,1178.7000000029802,0,1779164692667
opherdonchin,trackpad,10,8,650,640.1250394579353,20,4.000281837790672,0.003778127916322187,1,true,1058.7999999970198,0,1779164693728
opherdonchin,trackpad,10,9,650,640.1250394579351,20,4.000281837790672,0.0033346797580948214,1,true,1199.5999999940395,0,1779164694930
opherdonchin,trackpad,10,10,650,640.1250394579353,20,4.000281837790672,0.0028009255271138926,1,true,1428.199999988079,0,1779164696360
opherdonchin,trackpad,10,11,650,640.1250394579353,20,4.000281837790672,0.0028145232095666784,1,true,1421.300000011921,0,1779164697783
opherdonchin,trackpad,10,12,650,640.1250394579351,20,4.000281837790672,0.002936848864112897,1,true,1362.0999999940395,0,1779164699148
opherdonchin,trackpad,10,13,650,640.1250394579351,20,4.000281837790672,0.0030503902987783623,1,true,1311.3999999910593,0,1779164700461
opherdonchin,trackpad,10,14,650,640.1250394579353,20,4.000281837790672,0.003078323845933568,1,true,1299.5,0,1779164701763
opherdonchin,trackpad,10,15,650,640.1250394579351,20,4.000281837790672,0.003492475849283966,1,true,1145.4000000059605,0,1779164702912
opherdonchin,trackpad,11,1,350,175,65,0.4288432988038744,0.0004487686257917008,1,true,955.5999999940395,0,1779164705331
opherdonchin,trackpad,11,2,350,341.2247692636382,65,1.3922107514118964,0.0017158131025408793,1,true,811.4000000059605,0,1779164706144
opherdonchin,trackpad,11,3,350,341.2247692636383,65,1.3922107514118967,0.002285309834929645,1,true,609.1999999880791,0,1779164706755
opherdonchin,trackpad,11,4,350,341.22476926363834,65,1.392210751411897,0.00152054472629784,1,true,915.6000000089407,0,1779164707673
opherdonchin,trackpad,11,5,350,341.22476926363834,65,1.392210751411897,0.0017164477270331041,1,true,811.1000000089407,0,1779164708486
opherdonchin,trackpad,11,6,350,341.22476926363834,65,1.392210751411897,0.001960308013848586,1,true,710.1999999880791,0,1779164709199
opherdonchin,trackpad,11,7,350,341.2247692636383,65,1.3922107514118967,0.0017959375018144277,1,true,775.2000000029802,0,1779164709976
opherdonchin,trackpad,11,8,350,341.2247692636382,65,1.3922107514118964,0.00215679434765592,1,true,645.5,0,1779164710623
opherdonchin,trackpad,11,9,350,341.2247692636382,65,1.3922107514118964,0.0018677364521446141,1,true,745.3999999910593,0,1779164711370
opherdonchin,trackpad,11,10,350,341.2247692636383,65,1.3922107514118967,0.0018386301524120669,1,true,757.2000000029802,0,1779164712129
opherdonchin,trackpad,11,11,350,341.22476926363834,65,1.392210751411897,0.0015863841743634375,1,true,877.5999999940395,0,1779164713008
opherdonchin,trackpad,11,12,350,341.22476926363834,65,1.392210751411897,0.0019971463942387046,1,true,697.0999999940395,0,1779164713708
opherdonchin,trackpad,11,13,350,341.22476926363834,65,1.392210751411897,0.0020748297338478348,1,true,671,0,1779164714380
opherdonchin,trackpad,11,14,350,341.2247692636383,65,1.3922107514118967,0.0019702954307872643,1,true,706.6000000089407,0,1779164715088
opherdonchin,trackpad,11,15,350,341.2247692636382,65,1.3922107514118964,0.001965289033638435,1,true,708.3999999910593,0,1779164715798
opherdonchin,trackpad,12,1,350,175,10,3.1292830169449664,0.002370668952231035,1,true,1320,0,1779164718623
opherdonchin,trackpad,12,2,350,344.6827135542729,10,4.107197041707185,Infinity,1,true,3018.8999999910593,1,1779164721643
opherdonchin,trackpad,12,3,350,344.6827135542728,10,4.107197041707184,0.003998439487631685,1,true,1027.2000000029802,0,1779164722673
opherdonchin,trackpad,12,4,350,344.6827135542727,10,4.107197041707184,0.0027706402062412003,1,true,1482.3999999910593,0,1779164724157
opherdonchin,trackpad,12,5,350,344.6827135542728,10,4.107197041707184,0.0035131272275495027,1,true,1169.0999999940395,0,1779164725328
opherdonchin,trackpad,12,6,350,344.6827135542728,10,4.107197041707184,0.0029034335088938394,1,true,1414.6000000089407,0,1779164726745
opherdonchin,trackpad,12,7,350,344.6827135542728,10,4.107197041707184,0.0035263991085229453,1,true,1164.7000000029802,0,1779164727911
opherdonchin,trackpad,12,8,350,344.6827135542728,10,4.107197041707184,0.0035886387433002914,1,true,1144.5,0,1779164729057
opherdonchin,trackpad,12,9,350,344.6827135542728,10,4.107197041707184,0.003546802281266998,1,true,1158,0,1779164730217
opherdonchin,trackpad,12,10,350,344.6827135542729,10,4.107197041707185,0.003426661973699773,1,true,1198.6000000089407,0,1779164731417
opherdonchin,trackpad,12,11,350,344.6827135542729,10,4.107197041707185,Infinity,1,true,2873.5,1,1779164734292
opherdonchin,trackpad,12,12,350,344.6827135542728,10,4.107197041707184,0.00332351273807824,1,true,1235.7999999970198,0,1779164735530
opherdonchin,trackpad,12,13,350,344.6827135542727,10,4.107197041707184,0.003808602598053816,1,true,1078.3999999910593,0,1779164736610
opherdonchin,trackpad,12,14,350,344.6827135542728,10,4.107197041707184,0.003400279031117573,1,true,1207.9000000059605,0,1779164737819
opherdonchin,trackpad,12,15,350,344.6827135542728,10,4.107197041707184,0.0032370720694109355,1,true,1268.800000011921,0,1779164739090
